,user_id,funnel_stage,timestamp,profit,os
3896766,351277,interest,193920,,Android
3896767,351277,interest,193920,,iOS
3896768,351277,interest,193920,,Android
3896769,351277,interest,193920,,Android
3896771,351277,interest,193920,,iOS
3896772,351277,interest,193920,,iOS
3896773,351277,interest,193920,,Android
3896775,351277,interest,193920,,iOS
3896776,351277,interest,193920,,Android
3896777,351277,interest,193920,,iOS
3896778,351277,interest,193920,,iOS
3896779,351277,interest,193920,,Android
3896781,351277,interest,193920,,Android
3896782,351277,interest,193920,,Android
3896783,351277,interest,193920,,iOS
3896784,351277,interest,193920,,iOS
3896785,351277,interest,193920,,iOS
3896787,351277,interest,193920,,Android
3896788,351277,interest,193920,,Android
3896789,351277,interest,193920,,Android
3896790,351277,interest,193920,,Android
3896791,351277,interest,193920,,iOS
3896792,351277,interest,193920,,Android
3896793,351277,interest,193920,,Android
3896794,351277,interest,193920,,iOS
3896795,351277,interest,193920,,iOS
3896796,351277,interest,193920,,iOS
3896797,351277,interest,193920,,iOS
3896798,351277,interest,193920,,Android
3896799,351277,interest,193920,,Android
3896800,351277,interest,193920,,Android
3896801,351277,interest,193920,,iOS
3896802,351277,interest,193920,,iOS
3896803,351277,interest,193920,,Android
3896804,351277,interest,193920,,Android
3896805,351277,interest,193920,,iOS
3896806,351277,interest,193920,,iOS
3896807,351277,interest,193920,,Android
3896808,351277,interest,193920,,iOS
3896809,351277,interest,193920,,Android
3896810,351277,interest,193920,,Android
3896811,351277,interest,193920,,iOS
3896812,351277,interest,193920,,iOS
3896813,351277,interest,193920,,iOS
3896814,351277,interest,193920,,iOS
3896815,351277,interest,193920,,Android
3896816,351277,interest,193920,,iOS
3896817,351277,interest,193920,,iOS
3896818,351277,interest,193920,,iOS
3896819,351277,interest,193920,,Android
3896820,351277,interest,193920,,Android
3896821,351277,interest,193920,,iOS
3896822,351277,interest,193920,,Android
3896823,351277,interest,193920,,Android
3896824,351277,interest,193920,,Android
3896825,351277,interest,193920,,Android
3896826,351277,interest,193920,,Android
3896827,351277,interest,193920,,Android
3896828,351277,interest,193920,,Android
3896829,351277,interest,193920,,Android
3896830,351277,interest,193920,,Android
3896831,351277,interest,193920,,Android
3896832,351277,interest,193920,,Android
3896833,351277,interest,193920,,Android
3896834,351277,interest,193920,,iOS
3896835,351277,interest,193920,,iOS
3896836,351277,interest,193920,,Android
3896837,351277,interest,193920,,Android
3896838,351277,interest,193920,,iOS
3896839,351277,interest,193920,,Android
3896840,351277,interest,193920,,Android
3896841,351277,interest,193920,,Android
3896842,351277,interest,193920,,iOS
3896843,351277,interest,193920,,iOS
3896844,351277,interest,193920,,Android
3896845,351277,interest,193920,,Android
3896846,351277,interest,193920,,Android
3896847,351277,interest,193920,,Android
3896848,351277,interest,193920,,Android
3896850,351277,interest,193920,,Android
3896851,351277,interest,193920,,iOS
3896852,351277,interest,193920,,Android
3896853,351277,interest,193920,,iOS
3896854,351277,interest,193920,,Android
3896855,351277,interest,193920,,Android
3896856,351277,interest,193920,,iOS
3896857,351277,interest,193920,,iOS
3896858,351277,interest,193920,,Android
3896859,351277,interest,193920,,iOS
3896860,351277,interest,193920,,Android
3896861,351277,interest,193920,,iOS
3896864,351277,interest,193920,,iOS
3896865,351277,interest,193920,,Android
3896866,351277,interest,193920,,iOS
3896867,351277,interest,193920,,iOS
3896868,351277,interest,193920,,Android
3896926,590411,consideration,193923,,iOS
3897095,954212,consideration,193932,,iOS
3897597,1001698,interest,193935,,Android
3897778,1060045,interest,193939,,Android
3897868,899061,interest,193943,,Android
3897999,792189,interest,193950,,iOS
3898692,693237,interest,193960,,iOS
3898812,613488,interest,193967,,Android
3898824,993471,consideration,193967,,Android
3899512,381321,interest,193976,,Android
3900401,261993,consideration,193992,,iOS
3900730,419962,interest,194009,,Android
3900735,920182,interest,194009,,Android
3902287,590873,interest,194028,,Android
3902950,772418,consideration,194034,,iOS
3903632,845979,consideration,194041,,iOS
3903956,510599,interest,194057,,Android
3909110,322974,interest,194101,,Android
3909872,367942,interest,194108,,Android
3912261,805253,interest,194115,,iOS
3912333,549639,interest,194119,,iOS
3912449,1011399,interest,194122,,iOS
3913044,167814,interest,194129,,iOS
3913780,830623,consideration,194136,,Android
3914374,821184,interest,194137,,Android
3914424,590873,consideration,194139,,iOS
3916305,66124,interest,194151,,Android
3916323,645195,interest,194152,,iOS
3916950,921731,interest,194154,,iOS
3918165,887820,interest,194162,,Android
3918183,270933,interest,194163,,iOS
3922546,1023516,interest,194189,,iOS
3922588,803973,interest,194191,,iOS
3924030,1021552,consideration,194207,,Android
3925425,759596,interest,194221,,Android
3925451,648518,interest,194222,,Android
3925472,1053246,interest,194223,,Android
3925493,661723,interest,194225,,iOS
3925510,986305,interest,194225,,iOS
3926807,904137,interest,194233,,Android
3927457,367525,interest,194237,,Android
3929483,648049,consideration,194257,,Android
3930149,559463,consideration,194263,,Android
3930175,333485,consideration,194265,,Android
3930848,606280,interest,194271,,Android
3930849,606280,interest,194271,,iOS
3930850,606280,interest,194271,,iOS
3930851,606280,interest,194271,,Android
3930852,606280,interest,194271,,Android
3930853,606280,interest,194271,,Android
3930854,606280,interest,194271,,Android
3930855,606280,interest,194271,,iOS
3930856,606280,interest,194271,,Android
3930857,606280,interest,194271,,Android
3930858,606280,interest,194271,,Android
3930859,606280,interest,194271,,Android
3930860,606280,interest,194271,,Android
3930861,606280,interest,194271,,Android
3930862,606280,interest,194271,,iOS
3930864,606280,interest,194271,,Android
3930865,606280,interest,194271,,Android
3930866,606280,interest,194271,,Android
3930867,606280,interest,194271,,Android
3930868,606280,interest,194271,,iOS
3930869,606280,interest,194271,,iOS
3930870,606280,interest,194271,,iOS
3930871,606280,interest,194271,,Android
3930872,606280,interest,194271,,Android
3930873,606280,interest,194271,,iOS
3930874,606280,interest,194271,,Android
3930875,606280,interest,194271,,iOS
3930876,606280,interest,194271,,iOS
3930877,606280,interest,194271,,Android
3930878,606280,interest,194271,,iOS
3930879,606280,interest,194271,,Android
3930880,606280,interest,194271,,Android
3930881,606280,interest,194271,,iOS
3930882,606280,interest,194271,,Android
3930883,606280,interest,194271,,Android
3930884,606280,interest,194271,,iOS
3930885,606280,interest,194271,,Android
3930886,606280,interest,194271,,iOS
3930887,606280,interest,194271,,Android
3930888,606280,interest,194271,,Android
3930889,606280,interest,194271,,Android
3930890,606280,interest,194271,,iOS
3930891,606280,interest,194271,,Android
3930892,606280,interest,194271,,Android
3930893,606280,interest,194271,,iOS
3930894,606280,interest,194271,,iOS
3930895,606280,interest,194271,,Android
3930896,606280,interest,194271,,iOS
3930897,606280,interest,194271,,iOS
3930898,606280,interest,194271,,Android
3930899,606280,interest,194271,,iOS
3930900,606280,interest,194271,,iOS
3930902,606280,interest,194271,,Android
3930903,606280,interest,194271,,Android
3930904,606280,interest,194271,,Android
3930905,606280,interest,194271,,Android
3930906,606280,interest,194271,,iOS
3930907,606280,interest,194271,,Android
3930908,606280,interest,194271,,Android
3930909,606280,interest,194271,,Android
3930910,606280,interest,194271,,Android
3930911,606280,interest,194271,,iOS
3930912,606280,interest,194271,,Android
3930913,606280,interest,194271,,Android
3930914,606280,interest,194271,,Android
3930915,606280,interest,194271,,iOS
3930916,606280,interest,194271,,Android
3930917,606280,interest,194271,,Android
3930918,606280,interest,194271,,iOS
3930919,606280,interest,194271,,Android
3930920,606280,interest,194271,,Android
3930921,606280,interest,194271,,Android
3930922,606280,interest,194271,,Android
3930923,606280,interest,194271,,Android
3930924,606280,interest,194271,,iOS
3930925,606280,interest,194271,,Android
3930926,606280,interest,194271,,iOS
3930927,606280,interest,194271,,Android
3930928,606280,interest,194271,,Android
3930929,606280,interest,194271,,Android
3930930,606280,interest,194271,,Android
3930931,606280,interest,194271,,Android
3930932,606280,interest,194271,,Android
3930933,606280,interest,194271,,Android
3930934,606280,interest,194271,,Android
3930935,606280,interest,194271,,iOS
3930936,606280,interest,194271,,iOS
3930937,606280,interest,194271,,Android
3930938,606280,interest,194271,,Android
3930939,606280,interest,194271,,Android
3930940,606280,interest,194271,,Android
3930941,606280,interest,194271,,Android
3930942,606280,interest,194271,,iOS
3930943,606280,interest,194271,,iOS
3930944,606280,interest,194271,,iOS
3930945,606280,interest,194271,,Android
3930946,606280,interest,194271,,Android
3930947,606280,interest,194271,,iOS
3930948,606280,interest,194271,,Android
3930949,606280,interest,194271,,Android
3930950,606280,interest,194271,,iOS
3930951,606280,interest,194271,,iOS
3930952,606280,interest,194271,,iOS
3930953,606280,interest,194271,,Android
3930954,606280,interest,194271,,Android
3930955,606280,interest,194271,,iOS
3930956,606280,interest,194271,,Android
3930957,606280,interest,194271,,Android
3930958,606280,interest,194271,,iOS
3930959,606280,interest,194271,,iOS
3930960,606280,interest,194271,,Android
3930961,606280,interest,194271,,iOS
3930962,606280,interest,194271,,iOS
3930963,606280,interest,194271,,iOS
3930964,606280,interest,194271,,iOS
3930965,606280,interest,194271,,Android
3930966,606280,interest,194271,,Android
3930968,606280,interest,194271,,Android
3930969,606280,interest,194271,,Android
3930970,606280,interest,194271,,Android
3930971,606280,interest,194271,,Android
3930972,606280,interest,194271,,iOS
3930973,606280,interest,194271,,Android
3930974,606280,interest,194271,,Android
3930975,606280,interest,194271,,iOS
3930976,606280,interest,194271,,Android
3930977,606280,interest,194271,,iOS
3930978,606280,interest,194271,,iOS
3930979,606280,interest,194271,,Android
3930980,606280,interest,194271,,Android
3930981,606280,interest,194271,,iOS
3930982,606280,interest,194271,,Android
3930983,606280,interest,194271,,iOS
3930984,606280,interest,194271,,Android
3930985,606280,interest,194271,,Android
3930986,606280,interest,194271,,iOS
3930987,606280,interest,194271,,Android
3930988,606280,interest,194271,,Android
3930989,606280,interest,194271,,Android
3930990,606280,interest,194271,,Android
3930991,606280,interest,194271,,iOS
3930992,606280,interest,194271,,iOS
3930993,606280,interest,194271,,Android
3930994,606280,interest,194271,,Android
3930995,606280,interest,194271,,iOS
3930996,606280,interest,194271,,Android
3930997,606280,interest,194271,,Android
3930998,606280,interest,194271,,iOS
3930999,606280,interest,194271,,Android
3931000,606280,interest,194271,,iOS
3931001,606280,interest,194271,,iOS
3931002,606280,interest,194271,,Android
3931003,606280,interest,194271,,Android
3931004,606280,interest,194271,,iOS
3931005,606280,interest,194271,,Android
3931006,606280,interest,194271,,Android
3931007,606280,interest,194271,,Android
3931008,606280,interest,194271,,Android
3931009,606280,interest,194271,,iOS
3931010,606280,interest,194271,,Android
3931011,606280,interest,194271,,iOS
3931012,606280,interest,194271,,Android
3931013,606280,interest,194271,,iOS
3931014,606280,interest,194271,,Android
3931015,606280,interest,194271,,Android
3931016,606280,interest,194271,,Android
3931017,606280,interest,194271,,iOS
3931018,606280,interest,194271,,Android
3931019,606280,interest,194271,,Android
3931020,606280,interest,194271,,Android
3931021,606280,interest,194271,,Android
3931022,606280,interest,194271,,Android
3931023,606280,interest,194271,,iOS
3931024,606280,interest,194271,,Android
3931025,606280,interest,194271,,Android
3931026,606280,interest,194271,,iOS
3931027,606280,interest,194271,,Android
3931028,606280,interest,194271,,iOS
3931029,606280,interest,194271,,iOS
3931030,606280,interest,194271,,Android
3931031,606280,interest,194271,,Android
3931032,606280,interest,194271,,iOS
3931033,606280,interest,194271,,Android
3931034,606280,interest,194271,,Android
3931035,606280,interest,194271,,iOS
3931036,606280,interest,194271,,iOS
3931037,606280,interest,194271,,Android
3931038,606280,interest,194271,,Android
3931039,606280,interest,194271,,Android
3931040,606280,interest,194271,,Android
3931041,606280,interest,194271,,Android
3931042,606280,interest,194271,,Android
3931043,606280,interest,194271,,Android
3931044,606280,interest,194271,,Android
3931045,606280,interest,194271,,iOS
3931046,606280,interest,194271,,Android
3931048,606280,interest,194271,,iOS
3931049,606280,interest,194271,,iOS
3931050,606280,interest,194271,,Android
3931051,606280,interest,194271,,iOS
3931052,606280,interest,194271,,Android
3931053,606280,interest,194271,,iOS
3931054,606280,interest,194271,,Android
3931055,606280,interest,194271,,Android
3931056,606280,interest,194271,,Android
3931057,606280,interest,194271,,Android
3931058,606280,interest,194271,,Android
3931059,606280,interest,194271,,Android
3931060,606280,interest,194271,,iOS
3931061,606280,interest,194271,,Android
3931062,606280,interest,194271,,Android
3931063,606280,interest,194271,,Android
3931064,606280,interest,194271,,Android
3931065,606280,interest,194271,,iOS
3931066,606280,interest,194271,,Android
3931067,606280,interest,194271,,Android
3931068,606280,interest,194271,,Android
3931069,606280,interest,194271,,iOS
3931070,606280,interest,194271,,iOS
3931071,606280,interest,194271,,iOS
3931072,606280,interest,194271,,Android
3931073,606280,interest,194271,,Android
3931074,606280,interest,194271,,Android
3931075,606280,interest,194271,,Android
3931076,606280,interest,194271,,iOS
3931077,606280,interest,194271,,iOS
3931078,606280,interest,194271,,Android
3931079,606280,interest,194271,,Android
3931080,606280,interest,194271,,iOS
3931081,606280,interest,194271,,Android
